Channel,Energy,Counts
969,0.776685296,0
970,0.777641159,0
971,0.778597577,2
972,0.779554551,2
973,0.780512079,2
974,0.781470162,2
975,0.7824288,3
976,0.783387994,0
977,0.784347742,0
978,0.785308045,2
979,0.786268904,0
980,0.787230317,2
981,0.788192285,1
982,0.789154809,0
983,0.790117887,1
984,0.79108152,0
985,0.792045708,1
986,0.793010452,0
987,0.79397575,3
988,0.794941603,2
989,0.795908012,5
990,0.796874975,5
991,0.797842493,4
992,0.798810566,0
993,0.799779195,1
994,0.800748378,2
995,0.801718116,2
996,0.80268841,3
997,0.803659258,1
998,0.804630661,3
999,0.80560262,2
1000,0.806575133,4
1001,0.807548201,2
1002,0.808521824,2
1003,0.809496003,2
1004,0.810470736,2
1005,0.811446024,2
1006,0.812421867,2
1007,0.813398266,2
1008,0.814375219,3
1009,0.815352727,3
1010,0.816330791,0
1011,0.817309409,2
1012,0.818288582,2
1013,0.81926831,2
1014,0.820248594,3
1015,0.821229432,1
1016,0.822210825,2
1017,0.823192774,3
1018,0.824175277,4
1019,0.825158335,1
1020,0.826141948,4
1021,0.827126117,0
1022,0.82811084,1
1023,0.829096118,1
