Channel,Energy,Counts
601,0.959567568,268
602,0.961,285
603,0.962432432,266
604,0.963864865,259
605,0.965297297,322
606,0.96672973,265
607,0.968162162,270
608,0.969594595,294
609,0.971027027,281
610,0.972459459,284
611,0.973891892,280
612,0.975324324,253
613,0.976756757,305
614,0.978189189,284
615,0.979621622,280
616,0.981054054,259
617,0.982486486,270
618,0.983918919,279
619,0.985351351,279
620,0.986783784,259
621,0.988216216,235
622,0.989648649,257
623,0.991081081,226
624,0.992513514,238
625,0.993945946,235
626,0.995378378,242
627,0.996810811,251
628,0.998243243,254
629,0.999675676,233
630,1.001108108,242
631,1.002540541,267
632,1.003972973,249
633,1.005405405,239
634,1.006837838,266
635,1.00827027,230
636,1.009702703,254
637,1.011135135,239
638,1.012567568,239
639,1.014,262
640,1.015432432,236
641,1.016864865,229
642,1.018297297,211
643,1.01972973,241
644,1.021162162,235
645,1.022594595,232
646,1.024027027,219
647,1.025459459,207
648,1.026891892,226
649,1.028324324,227
650,1.029756757,237
651,1.031189189,217
652,1.032621622,239
653,1.034054054,238
654,1.035486486,253
655,1.036918919,224
656,1.038351351,231
657,1.039783784,212
658,1.041216216,226
659,1.042648649,221
660,1.044081081,211
661,1.045513514,213
662,1.046945946,239
663,1.048378378,229
664,1.049810811,241
665,1.051243243,259
666,1.052675676,235
667,1.054108108,204
668,1.055540541,235
669,1.056972973,223
670,1.058405405,261
671,1.059837838,221
672,1.06127027,243
673,1.062702703,252
674,1.064135135,244
675,1.065567568,264
676,1.067,291
677,1.068432432,244
678,1.069864865,289
679,1.071297297,260
680,1.07272973,278
681,1.074162162,295
682,1.075594595,287
683,1.077027027,340
684,1.078459459,301
685,1.079891892,304
686,1.081324324,309
687,1.082756757,342
688,1.084189189,339
689,1.085621622,331
690,1.087054054,332
691,1.088486486,349
692,1.089918919,392
693,1.091351351,406
694,1.092783784,443
695,1.094216216,433
696,1.095648649,418
697,1.097081081,460
698,1.098513514,447
699,1.099945946,475
700,1.101378378,497
701,1.102810811,498
702,1.104243243,509
703,1.105675676,547
704,1.107108108,571
705,1.108540541,570
706,1.109972973,517
707,1.111405405,598
708,1.112837838,638
709,1.11427027,609
710,1.115702703,656
711,1.117135135,655
712,1.118567568,690
713,1.12,748
714,1.121432432,713
715,1.122864865,733
716,1.124297297,770
717,1.12572973,819
718,1.127162162,805
719,1.128594595,814
720,1.130027027,849
721,1.131459459,893
722,1.132891892,839
723,1.134324324,880
724,1.135756757,921
725,1.137189189,987
726,1.138621622,914
727,1.140054054,945
728,1.141486486,965
729,1.142918919,1003
730,1.144351351,994
731,1.145783784,1055
732,1.147216216,1034
733,1.148648649,1072
734,1.150081081,1136
735,1.151513514,1130
736,1.152945946,1165
737,1.154378378,1203
738,1.155810811,1161
739,1.157243243,1126
740,1.158675676,1167
741,1.160108108,1242
742,1.161540541,1263
743,1.162972973,1229
744,1.164405405,1235
745,1.165837838,1254
746,1.16727027,1170
747,1.168702703,1176
748,1.170135135,1252
749,1.171567568,1250
750,1.173,1321
751,1.174432432,1277
752,1.175864865,1213
753,1.177297297,1285
754,1.17872973,1224
755,1.180162162,1297
756,1.181594595,1224
757,1.183027027,1307
758,1.184459459,1228
759,1.185891892,1157
760,1.187324324,1218
761,1.188756757,1196
762,1.190189189,1229
763,1.191621622,1195
764,1.193054054,1170
765,1.194486486,1186
766,1.195918919,1237
767,1.197351351,1171
768,1.198783784,1115
769,1.200216216,1152
770,1.201648649,1115
771,1.203081081,1154
772,1.204513514,1078
773,1.205945946,1067
774,1.207378378,1098
775,1.208810811,1077
776,1.210243243,1060
777,1.211675676,989
778,1.213108108,1055
779,1.214540541,1035
780,1.215972973,946
781,1.217405405,950
782,1.218837838,969
783,1.22027027,966
784,1.221702703,895
785,1.223135135,884
786,1.224567568,911
787,1.226,861
788,1.227432432,845
789,1.228864865,889
790,1.230297297,838
791,1.23172973,884
792,1.233162162,860
793,1.234594595,809
794,1.236027027,775
795,1.237459459,853
796,1.238891892,732
797,1.240324324,746
798,1.241756757,798
799,1.243189189,744
800,1.244621622,770
801,1.246054054,746
802,1.247486486,730
803,1.248918919,743
804,1.250351351,766
805,1.251783784,721
806,1.253216216,722
807,1.254648649,723
808,1.256081081,723
809,1.257513514,699
810,1.258945946,710
811,1.260378378,727
812,1.261810811,698
813,1.263243243,704
814,1.264675676,673
815,1.266108108,696
816,1.267540541,700
817,1.268972973,683
818,1.270405405,749
819,1.271837838,710
820,1.27327027,722
821,1.274702703,772
822,1.276135135,754
823,1.277567568,701
824,1.279,688
825,1.280432432,729
826,1.281864865,742
827,1.283297297,735
828,1.28472973,782
829,1.286162162,721
830,1.287594595,786
831,1.289027027,761
832,1.290459459,792
833,1.291891892,781
834,1.293324324,783
835,1.294756757,780
836,1.296189189,833
837,1.297621622,864
838,1.299054054,793
839,1.300486486,859
840,1.301918919,821
841,1.303351351,797
842,1.304783784,857
843,1.306216216,805
844,1.307648649,800
845,1.309081081,835
846,1.310513514,847
847,1.311945946,790
848,1.313378378,825
849,1.314810811,898
850,1.316243243,895
851,1.317675676,835
852,1.319108108,857
853,1.320540541,904
854,1.321972973,850
855,1.323405405,920
856,1.324837838,894
857,1.32627027,867
858,1.327702703,878
859,1.329135135,870
860,1.330567568,913
861,1.332,940
862,1.333432432,844
863,1.334864865,841
864,1.336297297,895
865,1.33772973,932
866,1.339162162,916
867,1.340594595,901
868,1.342027027,846
869,1.343459459,860
870,1.344891892,883
871,1.346324324,855
872,1.347756757,847
873,1.349189189,855
874,1.350621622,851
875,1.352054054,859
876,1.353486486,852
877,1.354918919,866
878,1.356351351,876
879,1.357783784,799
880,1.359216216,798
881,1.360648649,830
882,1.362081081,779
883,1.363513514,725
884,1.364945946,735
885,1.366378378,733
886,1.367810811,783
887,1.369243243,758
888,1.370675676,719
889,1.372108108,761
890,1.373540541,735
891,1.374972973,686
892,1.376405405,685
893,1.377837838,704
894,1.37927027,644
895,1.380702703,662
896,1.382135135,665
897,1.383567568,597
898,1.385,641
899,1.386432432,556
900,1.387864865,609
901,1.389297297,545
902,1.39072973,594
903,1.392162162,533
904,1.393594595,551
905,1.395027027,560
906,1.396459459,517
907,1.397891892,506
908,1.399324324,491
909,1.400756757,508
910,1.402189189,464
911,1.403621622,458
912,1.405054054,456
913,1.406486486,450
914,1.407918919,418
915,1.409351351,416
916,1.410783784,390
917,1.412216216,406
918,1.413648649,411
919,1.415081081,377
920,1.416513514,377
921,1.417945946,355
922,1.419378378,352
923,1.420810811,361
924,1.422243243,338
925,1.423675676,332
926,1.425108108,319
927,1.426540541,249
928,1.427972973,274
929,1.429405405,286
930,1.430837838,266
931,1.43227027,272
932,1.433702703,227
933,1.435135135,257
934,1.436567568,238
935,1.438,215
936,1.439432432,199
937,1.440864865,247
938,1.442297297,213
939,1.44372973,184
940,1.445162162,187
941,1.446594595,182
942,1.448027027,190
943,1.449459459,185
944,1.450891892,158
945,1.452324324,157
946,1.453756757,159
947,1.455189189,149
948,1.456621622,159
949,1.458054054,139
950,1.459486486,104
951,1.460918919,140
952,1.462351351,109
953,1.463783784,149
954,1.465216216,104
955,1.466648649,103
956,1.468081081,95
957,1.469513514,108
958,1.470945946,105
959,1.472378378,99
960,1.473810811,95
961,1.475243243,112
962,1.476675676,84
963,1.478108108,98
964,1.479540541,93
965,1.480972973,94
966,1.482405405,90
967,1.483837838,82
968,1.48527027,79
969,1.486702703,79
970,1.488135135,69
971,1.489567568,70
972,1.491,58
973,1.492432432,68
974,1.493864865,63
975,1.495297297,55
976,1.49672973,59
977,1.498162162,48
978,1.499594595,57
979,1.501027027,69
980,1.502459459,65
981,1.503891892,70
982,1.505324324,64
983,1.506756757,45
984,1.508189189,47
985,1.509621622,54
986,1.511054054,48
987,1.512486486,39
988,1.513918919,44
989,1.515351351,53
990,1.516783784,55
991,1.518216216,49
992,1.519648649,38
993,1.521081081,54
994,1.522513514,46
995,1.523945946,59
996,1.525378378,47
997,1.526810811,40
998,1.528243243,34
999,1.529675676,57
1000,1.531108108,37
1001,1.532540541,39
1002,1.533972973,45
1003,1.535405405,45
1004,1.536837838,41
1005,1.53827027,50
1006,1.539702703,38
1007,1.541135135,44
1008,1.542567568,55
1009,1.544,37
1010,1.545432432,44
1011,1.546864865,52
1012,1.548297297,30
1013,1.54972973,53
1014,1.551162162,39
1015,1.552594595,49
1016,1.554027027,38
1017,1.555459459,48
1018,1.556891892,39
1019,1.558324324,26
1020,1.559756757,44
1021,1.561189189,32
1022,1.562621622,46
1023,1.564054054,46
